Folder 1,Folder 2,File,Class
Four Cameras,Evaluation Set,181021_20_01_48_Brick_Eval_allcams0.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_02_53_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_02_53_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_02_53_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_02_53_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_02_53_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_02_53_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_02_53_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_02_53_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_02_53_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_03_12_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_03_12_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_03_12_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_03_12_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_03_12_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_03_12_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_03_12_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_03_12_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_03_12_Brick_Eval_crop3.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_09_08_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_09_08_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_09_08_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_09_08_Brick_Eval_cam3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_09_09_Brick_Eval_allcams0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_09_09_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_09_09_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_09_09_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_09_09_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_12_02_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_12_02_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_12_02_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_12_02_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_12_02_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_12_02_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_12_02_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_12_02_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_12_02_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_13_32_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_13_32_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_13_32_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_13_32_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_13_32_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_13_32_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_13_32_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_13_32_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_13_32_Brick_Eval_crop3.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_14_05_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_14_05_Brick_Eval_cam1.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_14_06_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_14_06_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_14_06_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_14_06_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_14_06_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_14_06_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_14_06_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_14_44_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_14_44_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_14_44_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_14_44_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_14_44_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_14_44_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_14_44_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_14_44_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_14_44_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_17_33_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_17_33_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_17_33_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_17_33_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_17_33_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_17_33_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_17_33_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_17_33_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_17_33_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_17_43_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_17_43_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_17_43_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_17_43_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_17_43_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_17_43_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_17_43_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_17_43_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_17_43_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_18_19_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_18_19_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_18_19_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_18_19_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_18_19_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_18_19_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_18_19_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_18_19_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_18_19_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_23_23_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_23_23_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_23_23_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_23_23_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_23_23_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_23_23_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_23_23_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_23_23_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_23_23_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_24_35_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_24_35_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_24_35_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_24_35_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_24_35_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_24_35_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_24_35_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_24_35_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_24_35_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_26_03_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_26_03_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_26_03_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_26_03_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_26_03_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_26_03_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_26_03_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_26_03_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_26_03_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_26_37_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_26_37_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_26_37_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_26_37_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_26_37_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_26_37_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_26_37_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_26_37_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_26_37_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_27_35_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_27_35_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_27_35_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_27_35_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_27_35_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_27_35_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_27_35_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_27_35_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_27_35_Brick_Eval_crop3.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_29_47_Brick_Eval_cam0.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_29_48_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_29_48_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_29_48_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_29_48_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_29_48_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_29_48_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_29_48_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_29_48_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_34_15_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_34_15_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_34_15_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_34_15_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_34_15_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_34_15_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_34_15_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_34_15_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_34_15_Brick_Eval_crop3.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_40_32_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_40_32_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_40_32_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_40_32_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_40_32_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_40_32_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_40_32_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_40_32_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_40_33_Brick_Eval_allcams0.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_40_54_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_40_54_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_40_54_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_40_54_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_40_54_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_40_54_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_40_54_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_40_54_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_40_54_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_41_15_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_41_15_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_41_15_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_41_15_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_41_15_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_41_15_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_41_15_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_41_15_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_41_15_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_46_09_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_46_09_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_46_09_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_46_09_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_46_09_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_46_09_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_46_09_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_46_09_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_46_09_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_46_30_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_46_30_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_46_30_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_46_30_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_46_30_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_46_30_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_46_30_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_46_30_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_46_30_Brick_Eval_crop3.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_48_08_Brick_Eval_cam0.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_48_09_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_48_09_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_48_09_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_48_09_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_48_09_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_48_09_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_48_09_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_48_09_Brick_Eval_crop3.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_48_46_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_48_46_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_48_46_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_48_46_Brick_Eval_cam2.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_48_46_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_48_46_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_48_46_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_48_46_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_48_46_Brick_Eval_crop3.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_52_02_Brick_Eval_cam0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_52_02_Brick_Eval_cam1.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_52_02_Brick_Eval_cam2.jpg,Brick_2x2
Four Cameras,Evaluation Set,181021_20_52_03_Brick_Eval_allcams0.jpg,Brick_2x2
Base Images,Evaluation Set,181021_20_52_03_Brick_Eval_cam3.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_52_03_Brick_Eval_crop0.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_52_03_Brick_Eval_crop1.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_52_03_Brick_Eval_crop2.jpg,Brick_2x2
Cropped Images,Evaluation Set,181021_20_52_03_Brick_Eval_crop3.jpg,Brick_2x2
Base Images,Evaluation Set,181021_19_39_56_Brick_Eval_cam0.jpg,Brick_2x2_L
Four Cameras,Evaluation Set,181021_19_39_57_Brick_Eval_allcams0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_39_57_Brick_Eval_cam1.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_39_57_Brick_Eval_cam2.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_39_57_Brick_Eval_cam3.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_39_57_Brick_Eval_crop0.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_39_57_Brick_Eval_crop1.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_39_57_Brick_Eval_crop2.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_39_57_Brick_Eval_crop3.jpg,Brick_2x2_L
Four Cameras,Evaluation Set,181021_19_44_04_Brick_Eval_allcams0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_44_04_Brick_Eval_cam0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_44_04_Brick_Eval_cam1.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_44_04_Brick_Eval_cam2.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_44_04_Brick_Eval_cam3.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_44_04_Brick_Eval_crop0.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_44_04_Brick_Eval_crop1.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_44_04_Brick_Eval_crop2.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_44_04_Brick_Eval_crop3.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_47_46_Brick_Eval_cam0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_47_46_Brick_Eval_cam1.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_47_46_Brick_Eval_cam2.jpg,Brick_2x2_L
Four Cameras,Evaluation Set,181021_19_47_47_Brick_Eval_allcams0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_47_47_Brick_Eval_cam3.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_47_47_Brick_Eval_crop0.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_47_47_Brick_Eval_crop1.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_47_47_Brick_Eval_crop2.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_47_47_Brick_Eval_crop3.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_52_31_Brick_Eval_cam0.jpg,Brick_2x2_L
Four Cameras,Evaluation Set,181021_19_52_32_Brick_Eval_allcams0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_52_32_Brick_Eval_cam1.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_52_32_Brick_Eval_cam2.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_52_32_Brick_Eval_cam3.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_52_32_Brick_Eval_crop0.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_52_32_Brick_Eval_crop1.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_52_32_Brick_Eval_crop2.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_52_32_Brick_Eval_crop3.jpg,Brick_2x2_L
Four Cameras,Evaluation Set,181021_19_56_21_Brick_Eval_allcams0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_56_21_Brick_Eval_cam0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_56_21_Brick_Eval_cam1.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_56_21_Brick_Eval_cam2.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_19_56_21_Brick_Eval_cam3.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_56_21_Brick_Eval_crop0.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_56_21_Brick_Eval_crop1.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_56_21_Brick_Eval_crop2.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_19_56_21_Brick_Eval_crop3.jpg,Brick_2x2_L
Four Cameras,Evaluation Set,181021_20_04_26_Brick_Eval_allcams0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_04_26_Brick_Eval_cam0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_04_26_Brick_Eval_cam1.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_04_26_Brick_Eval_cam2.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_04_26_Brick_Eval_cam3.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_20_04_26_Brick_Eval_crop0.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_20_04_26_Brick_Eval_crop1.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_20_04_26_Brick_Eval_crop2.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_20_04_26_Brick_Eval_crop3.jpg,Brick_2x2_L
Four Cameras,Evaluation Set,181021_20_09_43_Brick_Eval_allcams0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_09_43_Brick_Eval_cam0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_09_43_Brick_Eval_cam1.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_09_43_Brick_Eval_cam2.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_09_43_Brick_Eval_cam3.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_20_09_43_Brick_Eval_crop0.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_20_09_43_Brick_Eval_crop1.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_20_09_43_Brick_Eval_crop2.jpg,Brick_2x2_L
Cropped Images,Evaluation Set,181021_20_09_43_Brick_Eval_crop3.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_10_29_Brick_Eval_cam0.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_10_29_Brick_Eval_cam1.jpg,Brick_2x2_L
Base Images,Evaluation Set,181021_20_10_29_Brick_Eval_cam2.jpg,Brick_2x2_L
